claim_id,claim_date,sale_id,repair_status
CLM008946,2023-11-14,SALE058648,Paid Repaired
CLM008947,2024-09-25,SALE058649,Completed
CLM008948,2023-02-25,SALE058656,Completed
CLM008949,2025-03-08,SALE058662,Completed
CLM008950,2024-10-14,SALE058669,Replaced
CLM008951,2025-07-03,SALE058673,Warranty Void
CLM008952,2022-01-03,SALE058678,Completed
CLM008953,2022-07-18,SALE058681,Warranty Void
CLM008954,2024-04-19,SALE058689,Replaced
CLM008955,2024-09-06,SALE058690,Replaced
CLM008956,2023-08-03,SALE058701,Completed
CLM008957,2024-05-10,SALE058712,Completed
CLM008958,2025-05-07,SALE058721,Completed
CLM008959,2024-09-11,SALE058727,Completed
CLM008960,2024-08-14,SALE058728,Warranty Void
CLM008961,2024-07-21,SALE058731,Completed
CLM008962,2025-12-31,SALE058741,Replaced
CLM008963,2023-08-20,SALE058742,Pending
CLM008964,2020-11-13,SALE058747,Paid Repaired
CLM008965,2023-08-19,SALE058752,Replaced
CLM008966,2022-11-07,SALE058770,Completed
CLM008967,2024-05-08,SALE058771,Completed
CLM008968,2022-07-08,SALE058779,Completed
CLM008969,2021-01-22,SALE058781,Warranty Void
CLM008970,2021-02-09,SALE058794,Replaced
CLM008971,2020-10-09,SALE058795,Completed
CLM008972,2020-08-22,SALE058809,Completed
CLM008973,2023-09-21,SALE058810,Completed
CLM008974,2024-05-17,SALE058817,Paid Repaired
CLM008975,2023-07-24,SALE058822,Completed
CLM008976,2025-10-15,SALE058824,Rejected
CLM008977,2024-09-17,SALE058829,Completed
CLM008978,2024-01-25,SALE058842,Completed
CLM008979,2022-09-30,SALE058854,Pending
CLM008980,2022-04-28,SALE058858,Warranty Void
CLM008981,2024-11-27,SALE058861,Completed
CLM008982,2022-03-04,SALE058863,Completed
CLM008983,2024-09-30,SALE058864,Paid Repaired
CLM008984,2025-01-01,SALE058874,Pending
CLM008985,2023-02-10,SALE058882,Completed
CLM008986,2022-04-23,SALE058883,Replaced
CLM008987,2025-05-30,SALE058890,Replaced
CLM008988,2021-12-07,SALE058901,Replaced
CLM008989,2025-12-31,SALE058908,Completed
CLM008990,2025-07-23,SALE058910,Pending
CLM008991,2023-07-21,SALE058913,Replaced
CLM008992,2025-01-12,SALE058915,Pending
CLM008993,2021-01-14,SALE058918,Replaced
CLM008994,2024-01-14,SALE058921,Completed
CLM008995,2021-04-10,SALE058925,Completed
CLM008996,2025-12-31,SALE058932,Completed
CLM008997,2023-02-09,SALE058935,Pending
CLM008998,2023-04-08,SALE058937,Completed
CLM008999,2021-10-21,SALE058945,Warranty Void
CLM009000,2020-07-26,SALE058946,Completed
CLM009001,2022-12-29,SALE058951,Warranty Void
CLM009002,2024-11-01,SALE058954,Completed
CLM009003,2025-04-27,SALE059004,Paid Repaired
CLM009004,2022-01-27,SALE059006,Paid Repaired
CLM009005,2021-12-20,SALE059010,Completed
CLM009006,2024-07-09,SALE059012,Completed
CLM009007,2021-01-06,SALE059014,Completed
CLM009008,2023-04-19,SALE059016,Paid Repaired
CLM009009,2023-10-10,SALE059018,Completed
CLM009010,2024-01-11,SALE059027,Completed
CLM009011,2022-08-20,SALE059040,Pending
CLM009012,2023-02-09,SALE059041,Completed
CLM009013,2022-03-02,SALE059046,Completed
CLM009014,2023-12-06,SALE059049,Warranty Void
CLM009015,2023-09-18,SALE059072,Replaced
CLM009016,2023-03-20,SALE059090,Completed
CLM009017,2024-12-23,SALE059093,Rejected
CLM009018,2025-09-22,SALE059113,Completed
CLM009019,2022-01-27,SALE059140,Pending
CLM009020,2024-09-12,SALE059144,Completed
CLM009021,2020-11-28,SALE059145,Completed
CLM009022,2024-02-12,SALE059154,Replaced
CLM009023,2024-03-06,SALE059156,Completed
CLM009024,2023-08-11,SALE059163,Replaced
CLM009025,2021-08-13,SALE059169,Replaced
CLM009026,2024-09-16,SALE059173,Paid Repaired
CLM009027,2025-08-31,SALE059193,Completed
CLM009028,2021-08-17,SALE059204,Completed
CLM009029,2024-09-10,SALE059207,Completed
CLM009030,2024-05-06,SALE059209,Completed
CLM009031,2022-05-29,SALE059216,Completed
CLM009032,2023-01-08,SALE059217,Paid Repaired
CLM009033,2023-03-03,SALE059220,Paid Repaired
CLM009034,2023-10-17,SALE059222,Completed
CLM009035,2021-02-15,SALE059223,Completed
CLM009036,2021-03-20,SALE059243,Replaced
CLM009037,2021-09-04,SALE059248,Completed
CLM009038,2023-04-21,SALE059249,Rejected
CLM009039,2024-04-10,SALE059252,Completed
CLM009040,2022-02-22,SALE059254,Completed
CLM009041,2025-03-23,SALE059255,Paid Repaired
CLM009042,2022-09-22,SALE059256,Completed
CLM009043,2020-12-23,SALE059269,Paid Repaired
CLM009044,2025-11-11,SALE059278,Replaced
CLM009045,2020-05-27,SALE059280,Completed
CLM009046,2022-05-30,SALE059284,Pending
CLM009047,2024-06-06,SALE059291,Completed
CLM009048,2023-08-20,SALE059292,Completed
CLM009049,2024-09-22,SALE059299,Completed
CLM009050,2020-07-15,SALE059300,Completed
CLM009051,2024-11-02,SALE059307,Replaced
CLM009052,2022-08-06,SALE059309,Completed
CLM009053,2024-04-16,SALE059310,Warranty Void
CLM009054,2020-06-03,SALE059312,Completed
CLM009055,2024-05-06,SALE059316,Replaced
CLM009056,2023-05-14,SALE059320,Completed
CLM009057,2023-02-10,SALE059321,Completed
CLM009058,2025-10-02,SALE059324,Completed
CLM009059,2025-12-31,SALE059327,Replaced
CLM009060,2021-05-04,SALE059342,Completed
CLM009061,2025-12-31,SALE059343,Replaced
CLM009062,2022-03-06,SALE059351,Replaced
CLM009063,2024-01-10,SALE059357,Replaced
CLM009064,2025-03-31,SALE059360,Warranty Void
CLM009065,2023-07-11,SALE059364,Completed
CLM009066,2024-02-07,SALE059376,Completed
CLM009067,2022-01-20,SALE059378,Completed
CLM009068,2025-04-12,SALE059384,Rejected
CLM009069,2025-12-01,SALE059393,Replaced
CLM009070,2025-01-07,SALE059395,Completed
CLM009071,2022-10-09,SALE059406,Paid Repaired
CLM009072,2023-12-13,SALE059412,Replaced
CLM009073,2025-12-31,SALE059413,Completed
CLM009074,2020-06-24,SALE059414,Replaced
CLM009075,2022-07-21,SALE059421,Completed
CLM009076,2023-03-18,SALE059422,Pending
CLM009077,2024-03-06,SALE059426,Completed
CLM009078,2025-07-31,SALE059428,Warranty Void
CLM009079,2023-03-18,SALE059441,Completed
CLM009080,2025-12-31,SALE059446,Completed
CLM009081,2022-12-02,SALE059449,Replaced
CLM009082,2025-12-31,SALE059454,Completed
CLM009083,2021-03-13,SALE059458,Pending
CLM009084,2024-09-22,SALE059459,Completed
CLM009085,2025-12-31,SALE059461,Warranty Void
CLM009086,2022-08-17,SALE059468,Paid Repaired
CLM009087,2024-10-13,SALE059475,Replaced
CLM009088,2023-03-23,SALE059479,Rejected
CLM009089,2024-07-29,SALE059486,Completed
CLM009090,2024-10-24,SALE059491,Completed
CLM009091,2023-06-19,SALE059497,Completed
CLM009092,2022-05-27,SALE059505,Rejected
CLM009093,2024-12-20,SALE059511,Pending
CLM009094,2025-12-31,SALE059512,Completed
CLM009095,2023-02-21,SALE059523,Completed
CLM009096,2025-12-31,SALE059529,Completed
CLM009097,2023-05-09,SALE059534,Paid Repaired
CLM009098,2022-05-12,SALE059539,Pending
CLM009099,2025-03-04,SALE059544,Replaced
CLM009100,2025-08-20,SALE059546,Warranty Void
CLM009101,2021-03-10,SALE059548,Completed
CLM009102,2022-10-17,SALE059563,Replaced
CLM009103,2025-03-27,SALE059568,Pending
CLM009104,2022-04-17,SALE059569,Completed
CLM009105,2021-01-24,SALE059573,Replaced
CLM009106,2024-10-23,SALE059582,Pending
CLM009107,2023-10-24,SALE059595,Completed
CLM009108,2023-04-16,SALE059611,Paid Repaired
CLM009109,2023-10-12,SALE059618,Completed
CLM009110,2023-11-03,SALE059620,Rejected
CLM009111,2023-05-12,SALE059625,Paid Repaired
CLM009112,2021-09-27,SALE059628,Completed
CLM009113,2023-10-05,SALE059637,Replaced
CLM009114,2025-06-26,SALE059638,Pending
CLM009115,2023-04-23,SALE059643,Completed
CLM009116,2025-12-31,SALE059656,Pending
CLM009117,2023-04-12,SALE059658,Completed
CLM009118,2025-02-24,SALE059659,Pending
CLM009119,2024-03-08,SALE059660,Paid Repaired
CLM009120,2023-03-27,SALE059668,Completed
CLM009121,2022-01-16,SALE059680,Completed
CLM009122,2023-12-16,SALE059682,Completed
CLM009123,2021-12-08,SALE059690,Completed
CLM009124,2024-09-23,SALE059693,Completed
CLM009125,2021-05-15,SALE059694,Pending
CLM009126,2024-10-26,SALE059732,Replaced
CLM009127,2022-08-03,SALE059733,Pending
CLM009128,2024-03-29,SALE059738,Completed
CLM009129,2022-09-14,SALE059739,Completed
CLM009130,2021-02-10,SALE059750,Completed
CLM009131,2021-08-06,SALE059751,Replaced
CLM009132,2024-07-15,SALE059757,Pending
CLM009133,2025-04-04,SALE059762,Completed
CLM009134,2022-01-26,SALE059767,Completed
CLM009135,2020-09-20,SALE059776,Pending
CLM009136,2024-03-24,SALE059781,Completed
CLM009137,2022-10-17,SALE059794,Replaced
CLM009138,2024-07-18,SALE059797,Pending
CLM009139,2024-04-18,SALE059799,Paid Repaired
CLM009140,2025-04-26,SALE059802,Completed
CLM009141,2024-05-22,SALE059809,Paid Repaired
CLM009142,2023-03-17,SALE059823,Completed
CLM009143,2021-09-10,SALE059825,Paid Repaired
CLM009144,2021-11-04,SALE059834,Replaced
CLM009145,2025-06-03,SALE059849,Replaced
CLM009146,2025-10-28,SALE059852,Pending
CLM009147,2022-08-03,SALE059862,Paid Repaired
CLM009148,2024-12-26,SALE059884,Completed
CLM009149,2024-10-22,SALE059894,Completed
CLM009150,2022-02-27,SALE059895,Completed
CLM009151,2024-03-10,SALE059907,Completed
CLM009152,2022-01-17,SALE059909,Rejected
CLM009153,2022-01-23,SALE059913,Completed
CLM009154,2025-03-25,SALE059918,Paid Repaired
CLM009155,2023-12-16,SALE059919,Completed
CLM009156,2025-07-06,SALE059922,Pending
CLM009157,2023-06-22,SALE059923,Pending
CLM009158,2023-04-06,SALE059926,Replaced
CLM009159,2021-11-29,SALE059931,Completed
CLM009160,2025-06-11,SALE059935,Pending
CLM009161,2024-07-28,SALE059942,Rejected
CLM009162,2023-12-05,SALE059953,Completed
CLM009163,2023-04-03,SALE059969,Completed
CLM009164,2021-07-02,SALE059974,Pending
CLM009165,2022-07-22,SALE059975,Replaced
CLM009166,2021-08-20,SALE059976,Replaced
CLM009167,2024-01-12,SALE059978,Completed
CLM009168,2025-04-28,SALE059983,Completed
CLM009169,2025-11-10,SALE059987,Completed
CLM009170,2024-11-16,SALE060003,Replaced
CLM009171,2022-03-25,SALE060005,Warranty Void
CLM009172,2023-09-29,SALE060030,Replaced
CLM009173,2020-12-04,SALE060039,Completed
CLM009174,2023-08-24,SALE060058,Completed
CLM009175,2023-02-13,SALE060064,Warranty Void
CLM009176,2022-06-29,SALE060070,Completed
CLM009177,2023-09-01,SALE060072,Warranty Void
CLM009178,2021-08-16,SALE060073,Completed
CLM009179,2025-12-31,SALE060078,Replaced
CLM009180,2024-12-14,SALE060080,Completed
CLM009181,2024-12-31,SALE060096,Completed
CLM009182,2020-11-30,SALE060099,Replaced
CLM009183,2024-03-06,SALE060106,Paid Repaired
CLM009184,2024-06-25,SALE060110,Completed
CLM009185,2024-06-28,SALE060111,Completed
CLM009186,2024-04-28,SALE060121,Pending
CLM009187,2021-12-04,SALE060125,Replaced
CLM009188,2025-08-27,SALE060131,Completed
CLM009189,2024-04-26,SALE060132,Pending
CLM009190,2024-05-04,SALE060136,Completed
CLM009191,2023-04-18,SALE060139,Completed
CLM009192,2024-07-16,SALE060140,Completed
CLM009193,2021-08-17,SALE060151,Completed
CLM009194,2023-05-07,SALE060159,Completed
CLM009195,2023-08-31,SALE060171,Completed
CLM009196,2024-08-09,SALE060172,Completed
CLM009197,2022-12-17,SALE060175,Completed
CLM009198,2024-11-20,SALE060182,Completed
CLM009199,2021-01-12,SALE060185,Completed
CLM009200,2025-03-21,SALE060186,Completed
CLM009201,2024-05-04,SALE060194,Completed
CLM009202,2023-12-16,SALE060203,Completed
CLM009203,2024-12-08,SALE060204,Completed
CLM009204,2023-12-29,SALE060206,Completed
CLM009205,2021-08-26,SALE060209,Replaced
CLM009206,2023-08-07,SALE060222,Replaced
CLM009207,2020-11-23,SALE060235,Replaced
CLM009208,2025-05-08,SALE060247,Replaced
CLM009209,2023-06-11,SALE060248,Paid Repaired
CLM009210,2025-09-02,SALE060253,Rejected
CLM009211,2021-12-28,SALE060258,Completed
CLM009212,2023-07-17,SALE060261,Warranty Void
CLM009213,2020-08-13,SALE060265,Completed
CLM009214,2021-06-19,SALE060266,Completed
CLM009215,2022-10-12,SALE060275,Paid Repaired
CLM009216,2021-03-04,SALE060278,Completed
CLM009217,2024-12-31,SALE060291,Replaced
CLM009218,2023-11-03,SALE060298,Completed
CLM009219,2024-12-31,SALE060304,Pending
CLM009220,2021-05-30,SALE060307,Completed
CLM009221,2025-12-15,SALE060312,Paid Repaired
CLM009222,2024-05-27,SALE060315,Rejected
CLM009223,2024-05-16,SALE060338,Completed
CLM009224,2025-11-13,SALE060339,Completed
CLM009225,2025-01-25,SALE060340,Paid Repaired
CLM009226,2022-10-26,SALE060342,Rejected
CLM009227,2023-05-07,SALE060352,Completed
CLM009228,2025-05-15,SALE060360,Completed
CLM009229,2021-09-06,SALE060367,Completed
CLM009230,2021-05-22,SALE060373,Paid Repaired
CLM009231,2024-01-02,SALE060381,Replaced
CLM009232,2025-12-31,SALE060383,Paid Repaired
CLM009233,2025-12-31,SALE060390,Replaced
CLM009234,2023-01-04,SALE060393,Completed
CLM009235,2021-06-18,SALE060401,Rejected
CLM009236,2025-12-31,SALE060409,Rejected
CLM009237,2025-03-12,SALE060411,Pending
CLM009238,2023-07-01,SALE060419,Completed
CLM009239,2024-11-27,SALE060420,Completed
CLM009240,2023-12-22,SALE060422,Replaced
CLM009241,2023-07-30,SALE060430,Completed
CLM009242,2022-04-07,SALE060437,Completed
CLM009243,2025-12-31,SALE060445,Paid Repaired
CLM009244,2023-10-04,SALE060447,Paid Repaired
CLM009245,2021-08-19,SALE060449,Completed
CLM009246,2023-01-11,SALE060467,Completed
CLM009247,2023-03-31,SALE060472,Replaced
CLM009248,2022-05-27,SALE060477,Completed
CLM009249,2023-02-21,SALE060482,Paid Repaired
CLM009250,2022-05-24,SALE060484,Completed
CLM009251,2021-12-03,SALE060490,Rejected
CLM009252,2021-08-10,SALE060493,Paid Repaired
CLM009253,2021-03-01,SALE060494,Completed
CLM009254,2021-10-13,SALE060506,Pending
CLM009255,2021-07-23,SALE060511,Pending
CLM009256,2024-10-05,SALE060514,Pending
CLM009257,2024-01-03,SALE060522,Warranty Void
CLM009258,2025-06-25,SALE060527,Paid Repaired
CLM009259,2024-05-23,SALE060530,Replaced
CLM009260,2024-09-23,SALE060532,Paid Repaired
CLM009261,2021-06-27,SALE060535,Pending
CLM009262,2021-01-22,SALE060536,Paid Repaired
CLM009263,2024-07-04,SALE060538,Completed
CLM009264,2022-05-25,SALE060539,Warranty Void
CLM009265,2024-01-18,SALE060541,Pending
CLM009266,2022-04-17,SALE060553,Completed
CLM009267,2022-09-07,SALE060557,Warranty Void
CLM009268,2024-08-11,SALE060563,Rejected
CLM009269,2021-08-01,SALE060564,Completed
CLM009270,2020-12-06,SALE060571,Completed
CLM009271,2022-01-13,SALE060577,Completed
CLM009272,2023-06-23,SALE060579,Completed
CLM009273,2023-05-29,SALE060587,Replaced
CLM009274,2023-02-15,SALE060592,Completed
CLM009275,2020-12-21,SALE060594,Pending
CLM009276,2021-05-19,SALE060596,Replaced
CLM009277,2025-12-31,SALE060601,Completed
CLM009278,2024-05-01,SALE060606,Replaced
CLM009279,2023-12-06,SALE060609,Replaced
CLM009280,2023-09-07,SALE060618,Completed
CLM009281,2023-07-05,SALE060636,Warranty Void
CLM009282,2020-11-18,SALE060642,Pending
CLM009283,2023-09-21,SALE060646,Paid Repaired
CLM009284,2023-03-24,SALE060656,Completed
CLM009285,2024-02-09,SALE060663,Replaced
CLM009286,2024-12-20,SALE060665,Rejected
CLM009287,2023-09-19,SALE060667,Replaced
CLM009288,2023-03-21,SALE060668,Replaced
CLM009289,2025-12-31,SALE060672,Completed
CLM009290,2020-11-08,SALE060673,Completed
CLM009291,2021-10-03,SALE060676,Completed
CLM009292,2022-12-25,SALE060679,Pending
CLM009293,2021-04-10,SALE060680,Paid Repaired
CLM009294,2024-02-14,SALE060684,Completed
CLM009295,2022-09-23,SALE060700,Rejected
CLM009296,2020-04-21,SALE060706,Pending
CLM009297,2025-11-10,SALE060717,Pending
CLM009298,2021-08-29,SALE060723,Completed
CLM009299,2022-09-11,SALE060743,Paid Repaired
CLM009300,2020-09-24,SALE060754,Completed
CLM009301,2024-07-26,SALE060761,Paid Repaired
CLM009302,2025-12-31,SALE060775,Completed
CLM009303,2024-05-13,SALE060781,Completed
CLM009304,2023-04-06,SALE060783,Rejected
CLM009305,2025-03-12,SALE060786,Replaced
CLM009306,2020-08-02,SALE060793,Replaced
CLM009307,2021-11-02,SALE060804,Warranty Void
CLM009308,2022-09-25,SALE060813,Completed
CLM009309,2021-07-25,SALE060814,Completed
CLM009310,2023-08-29,SALE060817,Pending
CLM009311,2021-06-09,SALE060821,Replaced
CLM009312,2025-06-30,SALE060827,Completed
CLM009313,2023-10-20,SALE060829,Completed
CLM009314,2023-11-05,SALE060831,Pending
CLM009315,2025-06-05,SALE060841,Paid Repaired
CLM009316,2021-10-29,SALE060860,Completed
CLM009317,2024-07-25,SALE060862,Completed
CLM009318,2023-12-17,SALE060873,Replaced
CLM009319,2025-02-26,SALE060877,Paid Repaired
CLM009320,2023-02-16,SALE060880,Completed
CLM009321,2022-09-18,SALE060882,Paid Repaired
CLM009322,2024-01-18,SALE060885,Replaced
CLM009323,2024-01-13,SALE060898,Replaced
CLM009324,2023-02-23,SALE060908,Completed
CLM009325,2024-07-16,SALE060913,Paid Repaired
CLM009326,2021-11-18,SALE060928,Paid Repaired
CLM009327,2023-06-03,SALE060929,Replaced
CLM009328,2022-08-28,SALE060932,Paid Repaired
CLM009329,2025-12-31,SALE060939,Paid Repaired
CLM009330,2025-12-31,SALE060940,Completed
CLM009331,2024-09-09,SALE060945,Completed
CLM009332,2025-01-05,SALE060947,Completed
CLM009333,2024-07-09,SALE060951,Replaced
CLM009334,2023-02-08,SALE060953,Completed
CLM009335,2025-04-27,SALE060956,Completed
CLM009336,2025-12-31,SALE060971,Replaced
CLM009337,2023-03-16,SALE060977,Pending
CLM009338,2023-06-26,SALE061003,Warranty Void
CLM009339,2023-09-11,SALE061009,Completed
CLM009340,2021-12-21,SALE061018,Completed
CLM009341,2025-12-31,SALE061020,Warranty Void
CLM009342,2021-05-26,SALE061024,Completed
CLM009343,2022-09-14,SALE061025,Completed
CLM009344,2022-04-21,SALE061035,Replaced
CLM009345,2022-04-16,SALE061044,Paid Repaired
CLM009346,2025-11-02,SALE061046,Completed
CLM009347,2022-09-21,SALE061055,Completed
CLM009348,2021-10-22,SALE061057,Replaced
CLM009349,2025-12-31,SALE061061,Completed
CLM009350,2024-08-10,SALE061066,Paid Repaired
CLM009351,2022-02-10,SALE061089,Paid Repaired
CLM009352,2025-02-09,SALE061091,Rejected
CLM009353,2023-10-28,SALE061092,Paid Repaired
CLM009354,2024-02-21,SALE061096,Completed
CLM009355,2021-02-09,SALE061104,Completed
CLM009356,2025-06-13,SALE061110,Warranty Void
CLM009357,2025-06-08,SALE061116,Completed
CLM009358,2025-01-21,SALE061117,Completed
CLM009359,2025-04-24,SALE061119,Completed
CLM009360,2024-10-03,SALE061123,Paid Repaired
CLM009361,2025-07-05,SALE061133,Completed
CLM009362,2021-07-02,SALE061146,Completed
CLM009363,2021-06-24,SALE061150,Pending
CLM009364,2025-07-08,SALE061162,Replaced
CLM009365,2021-05-28,SALE061164,Completed
CLM009366,2025-02-23,SALE061170,Paid Repaired
CLM009367,2022-12-03,SALE061179,Completed
CLM009368,2025-12-31,SALE061203,Pending
CLM009369,2025-03-11,SALE061223,Completed
CLM009370,2024-07-21,SALE061229,Completed
CLM009371,2024-07-08,SALE061232,Paid Repaired
CLM009372,2022-01-07,SALE061234,Replaced
CLM009373,2021-09-25,SALE061243,Completed
CLM009374,2024-04-24,SALE061251,Completed
CLM009375,2023-07-29,SALE061254,Replaced
CLM009376,2021-05-26,SALE061263,Completed
CLM009377,2023-05-25,SALE061273,Completed
CLM009378,2025-04-03,SALE061283,Completed
CLM009379,2024-08-07,SALE061284,Pending
CLM009380,2024-01-01,SALE061288,Completed
CLM009381,2023-08-02,SALE061289,Completed
CLM009382,2024-11-27,SALE061292,Paid Repaired
CLM009383,2024-11-22,SALE061300,Replaced
CLM009384,2022-02-09,SALE061322,Completed
CLM009385,2020-09-13,SALE061323,Rejected
CLM009386,2024-08-12,SALE061325,Completed
CLM009387,2020-08-11,SALE061326,Completed
CLM009388,2024-11-30,SALE061328,Completed
CLM009389,2023-05-05,SALE061331,Replaced
CLM009390,2023-05-14,SALE061351,Rejected
CLM009391,2022-10-14,SALE061352,Completed
CLM009392,2022-06-29,SALE061361,Rejected
CLM009393,2025-12-31,SALE061363,Replaced
CLM009394,2020-03-25,SALE061364,Completed
CLM009395,2025-12-31,SALE061366,Pending
CLM009396,2024-12-14,SALE061368,Completed
CLM009397,2023-01-13,SALE061388,Rejected
CLM009398,2025-12-31,SALE061396,Completed
CLM009399,2025-02-27,SALE061405,Pending
CLM009400,2022-02-09,SALE061411,Replaced
CLM009401,2025-10-03,SALE061412,Completed
CLM009402,2022-07-31,SALE061417,Completed
